 time_between_2_SV	 jitter
31	219.000000
31	219.000000
617	367.000000
90	160.000000
34	216.000000
2169	1919.000000
98	152.000000
38	212.000000
41	209.000000
36	214.000000
34	216.000000
33	217.000000
31	219.000000
32	218.000000
32	218.000000
771	521.000000
88	162.000000
40	210.000000
86	164.000000
797	547.000000
94	156.000000
35	215.000000
48	202.000000
469	219.000000
99	151.000000
818	568.000000
74	176.000000
28	222.000000
24	226.000000
866	616.000000
75	175.000000
24	226.000000
35	215.000000
952	702.000000
92	158.000000
38	212.000000
32	218.000000
774	524.000000
75	175.000000
24	226.000000
23	227.000000
876	626.000000
75	175.000000
24	226.000000
35	215.000000
862	612.000000
75	175.000000
25	225.000000
22	228.000000
691	441.000000
45	205.000000
32	218.000000
698	448.000000
90	160.000000
35	215.000000
562	312.000000
27	223.000000
696	446.000000
73	177.000000
24	226.000000
36	214.000000
880	630.000000
75	175.000000
24	226.000000
22	228.000000
945	695.000000
91	159.000000
34	216.000000
64	186.000000
708	458.000000
74	176.000000
24	226.000000
34	216.000000
975	725.000000
90	160.000000
35	215.000000
59	191.000000
709	459.000000
74	176.000000
23	227.000000
36	214.000000
1109	859.000000
121	129.000000
35	215.000000
33	217.000000
32	218.000000
372	122.000000
45	205.000000
428	178.000000
710	460.000000
74	176.000000
24	226.000000
22	228.000000
881	631.000000
75	175.000000
24	226.000000
23	227.000000
952	702.000000
91	159.000000
35	215.000000
65	185.000000
729	479.000000
76	174.000000
24	226.000000
36	214.000000
863	613.000000
74	176.000000
24	226.000000
23	227.000000
880	630.000000
75	175.000000
23	227.000000
23	227.000000
876	626.000000
95	155.000000
24	226.000000
37	213.000000
637	387.000000
44	206.000000
32	218.000000
622	372.000000
73	177.000000
62	188.000000
944	694.000000
96	154.000000
24	226.000000
24	226.000000
933	683.000000
144	106.000000
37	213.000000
33	217.000000
32	218.000000
431	181.000000
47	203.000000
405	155.000000
853	603.000000
97	153.000000
56	194.000000
23	227.000000
512	262.000000
122	128.000000
24	226.000000
202	48.000000
725	475.000000
120	130.000000
25	225.000000
1002	752.000000
299	49.000000
37	213.000000
34	216.000000
31	219.000000
30	220.000000
195	55.000000
754	504.000000
86	164.000000
32	218.000000
170	80.000000
620	370.000000
87	163.000000
34	216.000000
270	20.000000
435	185.000000
26	224.000000
820	570.000000
77	173.000000
34	216.000000
57	193.000000
683	433.000000
64	186.000000
23	227.000000
256	6.000000
484	234.000000
58	192.000000
662	412.000000
75	175.000000
23	227.000000
157	93.000000
737	487.000000
76	174.000000
24	226.000000
218	32.000000
656	406.000000
73	177.000000
24	226.000000
190	60.000000
736	486.000000
74	176.000000
24	226.000000
165	85.000000
880	630.000000
135	115.000000
36	214.000000
33	217.000000
415	165.000000
24	226.000000
981	731.000000
107	143.000000
33	217.000000
31	219.000000
64	186.000000
485	235.000000
107	143.000000
222	28.000000
739	489.000000
94	156.000000
25	225.000000
86	164.000000
799	549.000000
94	156.000000
25	225.000000
148	102.000000
648	398.000000
89	161.000000
24	226.000000
173	77.000000
1035	785.000000
116	134.000000
39	211.000000
35	215.000000
33	217.000000
627	377.000000
151	99.000000
36	214.000000
222	28.000000
396	146.000000
92	158.000000
415	165.000000
46	204.000000
266	16.000000
865	615.000000
136	114.000000
36	214.000000
33	217.000000
689	439.000000
94	156.000000
24	226.000000
110	140.000000
793	543.000000
94	156.000000
24	226.000000
1019	769.000000
128	122.000000
35	215.000000
34	216.000000
32	218.000000
119	131.000000
544	294.000000
120	130.000000
121	129.000000
713	463.000000
106	144.000000
34	216.000000
104	146.000000
774	524.000000
96	154.000000
24	226.000000
75	175.000000
800	550.000000
116	134.000000
25	225.000000
72	178.000000
787	537.000000
96	154.000000
25	225.000000
879	629.000000
95	155.000000
25	225.000000
23	227.000000
72	178.000000
872	622.000000
153	97.000000
25	225.000000
23	227.000000
707	457.000000
116	134.000000
25	225.000000
72	178.000000
791	541.000000
98	152.000000
25	225.000000
75	175.000000
796	546.000000
348	98.000000
50	200.000000
35	215.000000
33	217.000000
259	9.000000
796	546.000000
109	141.000000
33	217.000000
58	192.000000
865	615.000000
166	84.000000
25	225.000000
39	211.000000
681	431.000000
94	156.000000
24	226.000000
879	629.000000
96	154.000000
24	226.000000
24	226.000000
72	178.000000
787	537.000000
98	152.000000
26	224.000000
1139	889.000000
153	97.000000
34	216.000000
33	217.000000
30	220.000000
38	212.000000
481	231.000000
96	154.000000
865	615.000000
94	156.000000
31	219.000000
26	224.000000
169	81.000000
601	351.000000
99	151.000000
25	225.000000
203	47.000000
878	628.000000
138	112.000000
35	215.000000
33	217.000000
453	203.000000
27	223.000000
767	517.000000
135	115.000000
36	214.000000
33	217.000000
691	441.000000
95	155.000000
25	225.000000
916	666.000000
239	11.000000
39	211.000000
34	216.000000
33	217.000000
367	117.000000
35	215.000000
732	482.000000
95	155.000000
24	226.000000
883	633.000000
95	155.000000
25	225.000000
23	227.000000
929	679.000000
110	140.000000
62	188.000000
33	217.000000
30	220.000000
648	398.000000
109	141.000000
34	216.000000
534	284.000000
120	130.000000
25	225.000000
733	483.000000
95	155.000000
25	225.000000
1105	855.000000
168	82.000000
41	209.000000
38	212.000000
38	212.000000
34	216.000000
195	55.000000
556	306.000000
71	179.000000
475	225.000000
85	165.000000
36	214.000000
448	198.000000
133	117.000000
295	45.000000
131	119.000000
